path,git_status,classification,source_task,related_units,approval_or_audit_reference,evidence_manifest_reference,sha256,byte_size,include_in_checkpoint,reason,risk,owner_decision_required
docs/spec-v3/contracts/schemas/decision.schema.json,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,8a83bc95d6ba4e13b3a340bc396b1b119e11a05b12ceef5dd290bdede2acf993,1220,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/contracts/schemas/fixture.schema.json,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,3a510b8026db48c4451744c9e4b61483f4add77ad39d50c99b498b9f98c7e1ee,1469,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/contracts/versioning_policy.md,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,b11c8a1e1684e0675998d99e602310690ac2203ae7c252c6e9c03cfa7cdfbe09,1786,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-A_approval_form.md,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,ced62a300846a81604bdefee3a3f55019a316578100678b9bb460f35622903d3,1990,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-A_authority_correction.md,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,2f3c540053cdada932ac2aaf949c72a7da1be3d657f44fb734c4530de5bf2f44,1544,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-A_contract_v2_approval_form.md,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,90de30501ba105efb19bfc3e36042147783e86d3320b83782cc28edeb1429b96,614,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-A_contract_v2_change_proposal.md,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,327392ddce0ea4f36553f8d8016a36fe6419bce00a29c4b94f996b051269a213,2340,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-A_decimal_scale_registry.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,84cc1909dd4c0514f1c603805955efa7d119049492ab9993bd64d587e979a45d,399,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-A_decision_matrix.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,56b7df028d9191d70d47f6081b16da3ec501096e2e33b1d62f691762a897221d,17218,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-A_decision_pack.md,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,6bb5e8841e4b103b253dbb47c0995a39bb672524c24cc000ed1c2d0a5943537b,21561,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-A_effective_spec_overlay.md,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,02523f20a3062a7a5fcfac6dfc143e3233b72215e137b69b2b2c263212cbe81a,710,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-A_executable_golden_vectors.json,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,a857cbfd90aa334c5995f171483af6ad29743b0b9afbd457b63194b3e965a7a7,24477,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-A_frozen_contract_v2_approval.md,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,2789747c5ac424e49d7bae9efe21548e9558a5f454133989be5d5596e57a9d9b,769,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-A_frozen_contract_v2_matrix.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,ed4de851d9fc1c28c31d72e35b4bf42ac1ff8c6dd0b6ed4e121e169deef82a95,2683,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-A_frozen_contract_v2_proposal.md,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,02c2e7d3950201b1791f3debfb41cf5c63169c565e5484b63c6a569e115ff320,5285,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-A_golden_vector_review.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,6c8c73cc095a3b121a661caf0c43eeb88191e176a0d8cc4b2d1eef567d693e6c,3594,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-A_golden_vectors.json,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,2ffb7ab476f3c8a3248bfb167822bc4642f3f28a454b8511713b5f3d3c4eb4fa,8859,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-A_hash_wording_findings.md,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,ebf42aa16f8359272f23341de978b8379610270b145231b2c86d43de7b647108,2323,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-A_migration_edges.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,c60c05a18fa0fd89ad432cf66136b4f1347f7fa258ad3ed398e4a34462cbbb25,777,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-A_version_matrix.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,c943a63dffa533f9428860d8d00379742024f759f486d2388de27f1d8cecf989,809,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/decisions/B1-B_STATE004_authority_adapter_decision.md,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,bd4edece137ec0ca71213d17a25aadc1a735079b5823dccf50d00351238be350,3032,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/decisions/MODEL-001_sim_label_approval_form.md,??,INCLUDE_REQUIRED_MODEL001_BASELINE,TASK15-19/MODEL001,MODEL-001,,,5f54c739b26136cf7851f8180c931e96ce1b75e916bd521ff0238073de20c948,654,true,MODEL-001 engineering/data-gate baseline,MEDIUM,false
docs/spec-v3/decisions/MODEL-001_sim_label_decision_pack.md,??,INCLUDE_REQUIRED_MODEL001_BASELINE,TASK15-19/MODEL001,MODEL-001,,,a63d34d658d18a55fada10a32004aa0df3c4d24582675f22d74efe9af182054e,2609,true,MODEL-001 engineering/data-gate baseline,MEDIUM,false
docs/spec-v3/decisions/MODEL-001_sim_label_examples.json,??,INCLUDE_REQUIRED_MODEL001_BASELINE,TASK15-19/MODEL001,MODEL-001,,,154bdc3b0eace803fdfdf48e895f51e96c42a79b71ca5f01f1b7ad84fe17bbe7,1339,true,MODEL-001 engineering/data-gate baseline,MEDIUM,false
docs/spec-v3/decisions/STATE-011_legacy_deal_golden_approval.md,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,6312780368b3c77024116a27bdfe3d511e1a003ee023fc71b915c692486dfbdf,883,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/evidence/task18b_b1a/B1-A_E5_manifest.json,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,75c6d7d6d233b7b3f4083d663e3caa1a4811111bedc3f0afdd2ee43358292b11,994,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/evidence/task18b_b1a/B1-A_evidence_manifest.json,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,57edd1e41cf28652304c6f4e185474ba338b3629d0e396881cc6a5ac888e9ec1,418,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/evidence/task18b_b1a/B1-A_golden_execution.json,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,712816cbc918b5d8396fd4d60ea9e8f3d3193dc2dbb187eadcbd19eea7c9a642,3307,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/evidence/task18b_b1a/B1-A_performance_baseline.json,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,30485b2d3c10152559b8daaea1ac7556faebdb303e0fd1c0f58e6c86deba9ab2,738,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/evidence/task18b_b1a/B1-A_runtime_evidence.json,??,INCLUDE_AUDITED_RESULT,B1-A,,B1-A_evidence_manifest.json,B1-A_evidence_manifest.json,6c51731812e6e1f49419260a13ed3b859ab1b123c6beb1dfefecf9496bdcd393,10148,true,Manifest SHA-256 matches current bytes,LOW,false
docs/spec-v3/evidence/task18b_b1b/B1-B_E4_runtime.json,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,9c06c00d4edab1910fa2658fd6574e484f530e2a9507b83f3a763ecc800147ef,2086,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/evidence/task18b_b1b/B1-B_E5_trace.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,ecf739eb92521d856d90e7efd75fa30718a1dfdbcc29ff33bdd07390ef5eda0d,1212,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/evidence/task18b_b1b_independent/B1-B_AC_results.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,36466150179497628046eebd4d9f0f8a5be729f574aadbbf4342190fbbd6fc4e,3607,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/evidence/task18b_b1b_independent/B1-B_AC_results_final.csv,??,INCLUDE_AUDITED_RESULT,B1-B,,B1-B_evidence_manifest.csv,B1-B_evidence_manifest.csv,077ef16daa7ad3561f2761c55069555f83f4698d48d42e316e1d12eabaaf0f54,3650,true,Manifest SHA-256 matches current bytes,LOW,false
docs/spec-v3/evidence/task18b_b1b_independent/B1-B_E5_trace.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,ecabc780baa964ecda9a5a27d29bd41556114e4916a2ad9657b916a897fede49,7234,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/evidence/task18b_b1b_independent/B1-B_E5_trace_final.csv,??,INCLUDE_AUDITED_RESULT,B1-B,,B1-B_evidence_manifest.csv,B1-B_evidence_manifest.csv,9705f21bee8cd7f2631a73c6290413235f9a1a722c39f27bda674aea334ff6a8,10241,true,Manifest SHA-256 matches current bytes,LOW,false
docs/spec-v3/evidence/task18b_b1b_independent/B1-B_evidence_manifest.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,5d445813f54035cc883e5449d3accd6a473071f5112921cd86bcdbf48f68871d,1081,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/evidence/task18b_b1b_independent/B1-B_evidence_validation.json,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,a74c38aee972a8894b5f1ba53f60caccadeb80f81d9937849598fa9d17a38649,886,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/final-gates/PRE-DEV-FINAL-GATE-001-R1_report.md,??,EXCLUDE_USER_OR_UNRELATED,UNRELATED,,,,6fcc75e17b8db1f00df43c53a1a0e4d658c6e1852aee541f36adf0955f2c4101,1679,false,Outside approved/audited checkpoint scope,MEDIUM,false
docs/spec-v3/final-gates/PRE-DEV-FINAL-GATE-001-R2_report.md,??,EXCLUDE_USER_OR_UNRELATED,UNRELATED,,,,664dca51a5e8074cfc4aa120503a7651c3eb04cd4f61e42e977f25607713063b,943,false,Outside approved/audited checkpoint scope,MEDIUM,false
docs/spec-v3/final-gates/next_authorized_development_prompt.md,??,EXCLUDE_USER_OR_UNRELATED,UNRELATED,,,,e939b6ee46335bf5ea2bc87c78bb992e45d85457a5c6be122632e8a44d9c634f,612,false,Outside approved/audited checkpoint scope,MEDIUM,false
docs/spec-v3/final-gates/next_gate_remediation_prompt.md,??,EXCLUDE_USER_OR_UNRELATED,UNRELATED,,,,d9aff003d5b1a73b5290c4fdcbfa3142dbff12d5f2d98bca408b235c20c8c009,1076,false,Outside approved/audited checkpoint scope,MEDIUM,false
docs/spec-v3/final-gates/pre_dev_authority_map.csv,??,EXCLUDE_USER_OR_UNRELATED,UNRELATED,,,,5a92040e2f13718069fd063cc1e8ce095424434ec5ccb9c14452ccb27ad10f93,2906,false,Outside approved/audited checkpoint scope,MEDIUM,false
docs/spec-v3/final-gates/pre_dev_authority_map_r1.csv,??,EXCLUDE_USER_OR_UNRELATED,UNRELATED,,,,be75d8decf1712f8ebaf89cc6e05bba6752432b96bcf27e0f91e9cd23e9bebab,2294,false,Outside approved/audited checkpoint scope,MEDIUM,false
docs/spec-v3/final-gates/pre_dev_blockers.csv,??,EXCLUDE_USER_OR_UNRELATED,UNRELATED,,,,3766162790812d0e84335ed15531d3c621712fa2fc735333aa7e270dfe64b761,1323,false,Outside approved/audited checkpoint scope,MEDIUM,false
docs/spec-v3/final-gates/pre_dev_decision_status.csv,??,EXCLUDE_USER_OR_UNRELATED,UNRELATED,,,,c20a55f72430e9b82ed57dc40e547a908eea69ad20326b54a39e692a5106dfa3,2338,false,Outside approved/audited checkpoint scope,MEDIUM,false
docs/spec-v3/final-gates/pre_dev_execution_authorization.json,??,EXCLUDE_USER_OR_UNRELATED,UNRELATED,,,,4e26fb9ed4a8ac6a6e6fb103d72dc31e64553d5c865dbb71524527cc6a6583ad,2538,false,Outside approved/audited checkpoint scope,MEDIUM,false
docs/spec-v3/final-gates/pre_dev_final_gate_matrix.csv,??,EXCLUDE_USER_OR_UNRELATED,UNRELATED,,,,2b0feebb8fe17b2becd18bbe45b61333fda12b170527d9a92413e02295be8c8f,1826,false,Outside approved/audited checkpoint scope,MEDIUM,false
docs/spec-v3/final-gates/pre_dev_final_gate_report.md,??,EXCLUDE_USER_OR_UNRELATED,UNRELATED,,,,f2ddfd50d3190746a3ca3b74e001c9c6313624e1253af7363e0092b193f78ec7,2262,false,Outside approved/audited checkpoint scope,MEDIUM,false
docs/spec-v3/final-gates/pre_dev_model001_data_audit.md,??,EXCLUDE_USER_OR_UNRELATED,UNRELATED,,,,c2d373876b2ae2857a73918a2584cd21177c1c322d3aa6426db2e08aa5ab1af3,1434,false,Outside approved/audited checkpoint scope,MEDIUM,false
docs/spec-v3/final-gates/pre_dev_model001_generator_audit.md,??,EXCLUDE_USER_OR_UNRELATED,UNRELATED,,,,a67aac7d400ca59d3df9c0a9b3c911047eda26facd1c36241457f14267f9f1e6,1130,false,Outside approved/audited checkpoint scope,MEDIUM,false
docs/spec-v3/final-gates/pre_dev_test_baseline.md,??,EXCLUDE_USER_OR_UNRELATED,UNRELATED,,,,d7f09ab4bf60899e3d5b6781ce016284cff99bddb589c605981473e0f9e8295f,678,false,Outside approved/audited checkpoint scope,MEDIUM,false
docs/spec-v3/guides/model001_sim_generator.md,??,EXCLUDE_USER_OR_UNRELATED,UNRELATED,,,,0fe38a82625c9f1bc567ed4ba2c5793393d85c81502f84b6ece1a8cd9d055bba,1194,false,Outside approved/audited checkpoint scope,MEDIUM,false
docs/spec-v3/plans/B1-B_completion_and_queue_refresh.md,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,5f098d78e954b9792b88a89cbfbfc9e5490f857168da1a87184574c7a40a822a,864,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/plans/development_batches_v3.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,d7dba0a253f3c726d8d93c50c626f9f995c400498db272086188b86e0d721e5c,22008,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/plans/development_batches_v3.md,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,72f17d4eab95f951770f4d9691db66e68f2092c33172ad6d80222d3dfb9587db,5101,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/plans/model001_data_track.md,??,INCLUDE_REQUIRED_MODEL001_BASELINE,TASK15-19/MODEL001,MODEL-001,,,5c30f3a6f1150538a1cdb127c616625d6e7b0af225020c7acd638662690cb6e7,1844,true,MODEL-001 engineering/data-gate baseline,MEDIUM,false
docs/spec-v3/plans/task18_execution_authorization.json,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,9f4e47fd60df9f2c9e4ecdea92fa92742ff9aa9464a509d46a972b007332ca8e,668,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/plans/task18_execution_queue.json,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,01aa25f4b2c79c919ee69d10c0736021f6d49015ba3a2dc045e3355065a0070e,25661,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/plans/task18_execution_queue_current.json,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,40095bf54c222c656050d6838c4c6b288e631f3ba0262591f24d278eb9979813,28384,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/plans/task18_execution_queue_current.md,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,633eb14e474a55bb3f139b750c5102a2f9642ce87ec90f12e6913d5ac027a636,1197,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/plans/task18_gap_classification.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,2596720d73d68d2765fbd742d807d97428802e778f973c96e688163740e27130,216864,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/plans/task18_next_batch_design_gate.md,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,9a6c3e92971749d737c7c788c89a8e793e9dcda0c40397e1a31b7b13c6cebf48,4349,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/plans/task18_next_batch_selection.md,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,0e754be16e60c690bdda311f5b2225634f6d7b038a1f4661130252ddd23a4387,2765,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/plans/task18_next_batch_units.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,fb460ddce7d60601311ff9489abf73648ea7cd647d552238aee86148c1a9afc6,5704,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/plans/task18_post_b1b_dependency_graph.json,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,79b60214781f3c7e3875e4d94b089ef9e10b0a7cb8b4d84b7f6aaa309b2870dd,16719,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/plans/task18_post_b1b_queue.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,c819d047b446fcbcd71ba4b08d75858da1425c0d627425cf8d9d93aba4fcc736,17060,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/reports/B1-A_E5_trace_matrix.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,2a1c71bf19d6b308138d7a66ac1c562f251c9241dca47ce0a6eb4a3c6f9711fc,9904,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/reports/B1-A_acceptance_audit_matrix.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,7bdc459529883f4077e32ecc3ba06847a77010ee8053d5240d7d7ddb6ffe3f00,12580,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/reports/B1-A_implementation_audit.md,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,99113c2218515b497cc197c2150a22081260a5fbe49f50adf2f317c0814d4ac9,4123,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/reports/MODEL-001_formal_dataset_acceptance.md,??,INCLUDE_REQUIRED_MODEL001_BASELINE,TASK15-19/MODEL001,MODEL-001,,,268d2c71a72df93152ba38a0dc25383fdb1b5a1fb876414f42ff0a830385d903,892,true,MODEL-001 engineering/data-gate baseline,MEDIUM,false
docs/spec-v3/reports/MODEL-001_generator_preimplementation_gate.md,??,INCLUDE_REQUIRED_MODEL001_BASELINE,TASK15-19/MODEL001,MODEL-001,,,0432dc940a02177150d94898601cd53ac1c14d7f1dd4cf94f1bd07d4f75af0fe,1152,true,MODEL-001 engineering/data-gate baseline,MEDIUM,false
docs/spec-v3/reports/MODEL-001_simulation_training_calibration_report.md,??,INCLUDE_REQUIRED_MODEL001_BASELINE,TASK15-19/MODEL001,MODEL-001,,,cd1dea9daa7994fbdbf2bb666a5708e6e15ba02ff9c0fbf3729513d40edd0af0,1248,true,MODEL-001 engineering/data-gate baseline,MEDIUM,false
docs/spec-v3/reports/MODEL-001_smoke_data_quality_review.md,??,INCLUDE_REQUIRED_MODEL001_BASELINE,TASK15-19/MODEL001,MODEL-001,,,d7ba5d9571eb177b44b8e36a8acb910cc47ca1c748aa971d07602c2efbae49f4,856,true,MODEL-001 engineering/data-gate baseline,MEDIUM,false
docs/spec-v3/reports/task15_branch_coverage.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK15-17,,,0adf2a0197aabd049204b3773db99e0f45bd79d6e837aac864866f0854acff7a,987,true,Task 15-17 verification provenance,MEDIUM,false
docs/spec-v3/reports/task15_entry_gate.json,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK15-17,,,20d6df9971660d39576817da9a0968034404116db1adf26d3eca25396d7d8641,1188,true,Task 15-17 verification provenance,MEDIUM,false
docs/spec-v3/reports/task15_evidence/fixed_seed_replay_comparison.json,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK15-17,,,f541cad1f66df94fc03a6d4e17b5a7e643e6298988013c3a53fc6f7a01027ef2,859,true,Task 15-17 verification provenance,MEDIUM,false
docs/spec-v3/reports/task15_evidence/run_a/task15-fixed-seed-game.json,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK15-17,,,20f35b15c48cd48f5f65c26ba10ed1666261236cfefc2267cea97cf18fa9cce1,13626,true,Task 15-17 verification provenance,MEDIUM,false
docs/spec-v3/reports/task15_evidence/run_b/task15-fixed-seed-game.json,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK15-17,,,308d4af30a0d1eb360997bfc5726f9ff728a32549372ee61173a702424fa0562,13626,true,Task 15-17 verification provenance,MEDIUM,false
docs/spec-v3/reports/task15_full_junit.xml,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK15-17,,,6e14af267d79e9e9df7518dd454cad6784049aaf62fd495437fd0c945e52c6be,40530,true,Task 15-17 verification provenance,MEDIUM,false
docs/spec-v3/reports/task15_pilot_findings.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK15-17,,,220a6ff71df2f83935560094da643527069cd986dba036e5e4c6368b8194b199,3528,true,Task 15-17 verification provenance,MEDIUM,false
docs/spec-v3/reports/task15_pilot_review.md,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK15-17,,,6ee1426ea3719fd7d011944d89f2c565bb6f9e885dcf02d2975f3020abbe2917,3937,true,Task 15-17 verification provenance,MEDIUM,false
docs/spec-v3/reports/task15_targeted_junit.xml,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK15-17,,,a67ac295cdf8cfabf7237e5c4ef1226e202c5e3743f6b6866df739c65773dc7a,1900,true,Task 15-17 verification provenance,MEDIUM,false
docs/spec-v3/reports/task16_contract_junit.xml,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK15-17,,,39a64e1ed33ced042a86d5ed8bf9e313acc624b14377119e0ea06bbde2104611,2492,true,Task 15-17 verification provenance,MEDIUM,false
docs/spec-v3/reports/task16_full_junit.xml,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK15-17,,,8ad8a57d0758ec6aa9a67e6eeba98b0923943ac6932db6a7d704930d4d2da2b5,42780,true,Task 15-17 verification provenance,MEDIUM,false
docs/spec-v3/reports/task18_b1b_implementation_report.md,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,5623d2a35da3e610debb1743e20645a273f227c5400949209b7d05bfae19a9eb,1422,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/reports/task18_current_test_baseline.md,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,126f80d772c5c8f7f88abc1f42297f965888541e741cccc68a1f5b921ebd5f46,795,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
